URL	chrom://farber-hplc/test001/Josh/Tabea ASGR/8.4.23 7_12 livers and poop.seq/871.smp/CAD_1.channel/CAD_1.chm
Channel	CAD_1

Injection Information:
Data Vault	test001
Sequence	8.4.23 7_12 livers and poop
Name	Nluc 5 liver 7.12.23
Number	3
Position	RB2
Comment	
Processing Method	New Processing Method
Instrument Method	MAY14_21_FLD AND CAD
Type	Unknown
Status	Finished
Inject Time	8/5/2023 4:17:15 AM -04:00
Volume (µl)	20.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	107.501583
Data Points	63839
Detector	CAD
Generating Data System	Chromeleon 7.3.0.60919
Exporting Data System	Chromeleon 7.3.0.0
Operator	Instrument Controller
Signal Quantity	Current
Signal Unit	pA
Signal Min.	-0.064179
Signal Max.	79.529250
Channel	CAD_1
Driver Name	CoronaVeo.dll
Channel Type	Evaluation
Min. Step (s)	0.094
Max. Step (s)	0.129
Average Step (s)	0.10103849

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	-0.004789
0.001633	0.098	-0.015512
0.003300	0.1	-0.028290
0.004967	0.1	-0.032743
0.006633	0.1	-0.028607
0.008300	0.1	-0.022840
0.009967	0.1	-0.018510
0.011633	0.1	-0.013975
0.013300	0.1	-0.007680
0.014967	0.1	-0.000635
0.016633	0.1	0.005889
0.018300	0.1	0.008494
0.019967	0.1	0.006780
0.021633	0.1	0.004292
0.023300	0.1	0.002172
0.024983	0.101	-0.001483
0.026633	0.099	-0.008696
0.028300	0.1	-0.019187
0.030300	0.12	-0.027688
0.031967	0.1	-0.032263
0.033633	0.1	-0.035741
0.035300	0.1	-0.036216
0.036967	0.1	-0.033767
0.038633	0.1	-0.031386
0.040300	0.1	-0.029265
0.041967	0.1	-0.025341
0.043633	0.1	-0.022978
0.045300	0.1	-0.027463
0.046967	0.1	-0.036021
0.048633	0.1	-0.038995
0.050300	0.1	-0.031101
0.051967	0.1	-0.017411
0.053633	0.1	-0.004152
0.055300	0.1	0.003353
0.056967	0.1	0.003780
0.058633	0.1	0.000948
0.060300	0.1	-0.000175
0.061967	0.1	0.000051
0.063967	0.12	-0.002119
0.065633	0.1	-0.008290
0.067300	0.1	-0.014795
0.068967	0.1	-0.019931
0.070633	0.1	-0.023658
0.072300	0.1	-0.020802
0.073967	0.1	-0.011658
0.075633	0.1	-0.002183
0.077300	0.1	0.002759
0.078967	0.1	0.002877
0.080633	0.1	0.000550
0.082300	0.1	-0.002093
0.083967	0.1	-0.004245
0.085633	0.1	-0.005326
0.087300	0.1	-0.009859
0.088967	0.1	-0.018396
0.090633	0.1	-0.022607
0.092300	0.1	-0.018491
0.093967	0.1	-0.008857
0.095633	0.1	0.002458
0.097633	0.12	0.012685
0.099300	0.1	0.017885
0.100967	0.1	0.014641
0.102633	0.1	0.002423
0.104383	0.105	-0.010655
0.105967	0.095	-0.010785
0.107633	0.1	0.003678
0.109300	0.1	0.018219
0.110967	0.1	0.022606
0.112633	0.1	0.023730
0.114300	0.1	0.029624
0.115967	0.1	0.036652
