URL	chrom://farber-hplc/test001/Josh/Tabea ASGR/8.4.23 7_12 livers and poop.seq/292.smp/CAD_1.channel/CAD_1.chm
Channel	CAD_1

Injection Information:
Data Vault	test001
Sequence	8.4.23 7_12 livers and poop
Name	Nluc 6 liver 7.12.23
Number	4
Position	RB3
Comment	
Processing Method	New Processing Method
Instrument Method	MAY14_21_FLD AND CAD
Type	Unknown
Status	Finished
Inject Time	8/5/2023 6:06:16 AM -04:00
Volume (µl)	20.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	107.500017
Data Points	63838
Detector	CAD
Generating Data System	Chromeleon 7.3.0.60919
Exporting Data System	Chromeleon 7.3.0.0
Operator	Instrument Controller
Signal Quantity	Current
Signal Unit	pA
Signal Min.	-0.083648
Signal Max.	61.484530
Channel	CAD_1
Driver Name	CoronaVeo.dll
Channel Type	Evaluation
Min. Step (s)	0.095
Max. Step (s)	0.129
Average Step (s)	0.1010386

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	0.016246
0.001667	0.1	0.015298
0.003317	0.099	0.014797
0.004983	0.1	0.011077
0.006650	0.1	0.005078
0.008317	0.1	0.000127
0.009983	0.1	-0.004990
0.011650	0.1	-0.009870
0.013317	0.1	-0.010711
0.014983	0.1	-0.005915
0.016650	0.1	0.001929
0.018333	0.101	0.008975
0.019967	0.098	0.008857
0.021633	0.1	0.002740
0.023300	0.1	-0.004841
0.024967	0.1	-0.015056
0.026633	0.1	-0.030868
0.028300	0.1	-0.047236
0.029967	0.1	-0.054413
0.031967	0.12	-0.052435
0.033667	0.102	-0.048054
0.035333	0.1	-0.045255
0.036967	0.098	-0.043238
0.038633	0.1	-0.039978
0.040300	0.1	-0.038341
0.041983	0.101	-0.038585
0.043633	0.099	-0.036933
0.045300	0.1	-0.034787
0.046967	0.1	-0.039941
0.048633	0.1	-0.046251
0.050300	0.1	-0.044546
0.051967	0.1	-0.038911
0.053633	0.1	-0.032365
0.055300	0.1	-0.027372
0.056967	0.1	-0.024756
0.058633	0.1	-0.021287
0.060300	0.1	-0.017790
