URL	chrom://farber-hplc/test001/Josh/Tabea ASGR/3.13.2023 Liver Western Diet ASGR.seq/925.smp/CAD_1.channel/CAD_1.chm
Channel	CAD_1

Injection Information:
Data Vault	test001
Sequence	3.13.2023 Liver Western Diet ASGR
Name	c865 Liver 1
Number	3
Position	RA3
Comment	
Processing Method	New Processing Method
Instrument Method	MAY14_21_FLD AND CAD
Type	Unknown
Status	Finished
Inject Time	3/13/2023 9:05:02 PM -04:00
Volume (µl)	20.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	107.500250
Data Points	63845
Detector	CAD
Generating Data System	Chromeleon 7.3.0.60919
Exporting Data System	Chromeleon 7.3.0.0
Operator	Instrument Controller
Signal Quantity	Current
Signal Unit	pA
Signal Min.	-0.591064
Signal Max.	80.581490
Channel	CAD_1
Driver Name	CoronaVeo.dll
Channel Type	Evaluation
Min. Step (s)	0.094
Max. Step (s)	0.129
Average Step (s)	0.10102774

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	-0.018846
0.001667	0.1	-0.029207
0.003333	0.1	-0.037279
0.005033	0.102	-0.043867
0.006667	0.098	-0.047559
0.008333	0.1	-0.048197
0.010000	0.1	-0.042496
0.011667	0.1	-0.029903
0.013350	0.101	-0.015564
0.015000	0.099	-0.003631
0.016667	0.1	-0.002799
0.018333	0.1	-0.011917
0.020000	0.1	-0.025146
0.021667	0.1	-0.041922
0.023333	0.1	-0.060647
0.025000	0.1	-0.080679
0.026667	0.1	-0.102819
0.028333	0.1	-0.125142
0.030000	0.1	-0.145892
0.032000	0.12	-0.163869
0.033667	0.1	-0.179359
0.035333	0.1	-0.189920
0.037000	0.1	-0.193561
0.038667	0.1	-0.190630
0.040333	0.1	-0.183529
0.042000	0.1	-0.174133
0.043667	0.1	-0.164736
0.045333	0.1	-0.158020
0.047000	0.1	-0.155009
0.048667	0.1	-0.150527
0.050333	0.1	-0.140722
0.052000	0.1	-0.127531
0.053717	0.103	-0.112030
0.055367	0.099	-0.098846
0.057050	0.101	-0.089038
0.058700	0.099	-0.080107
0.060367	0.1	-0.071432
0.062033	0.1	-0.064394
0.063700	0.1	-0.060463
0.065717	0.121	-0.064926
0.067367	0.099	-0.078899
0.069033	0.1	-0.091841
0.070700	0.1	-0.096513
0.072367	0.1	-0.096466
0.074033	0.1	-0.089947
0.075700	0.1	-0.076807
0.077367	0.1	-0.062750
0.079033	0.1	-0.054180
0.080700	0.1	-0.053501
0.082367	0.1	-0.053190
0.084033	0.1	-0.046390
0.085700	0.1	-0.035621
0.087367	0.1	-0.027317
0.089033	0.1	-0.023919
0.090700	0.1	-0.028214
0.092367	0.1	-0.039619
0.094033	0.1	-0.057166
0.095700	0.1	-0.073077
0.097367	0.1	-0.076470
0.099400	0.122	-0.063659
0.101033	0.098	-0.038347
0.102700	0.1	-0.014116
0.104350	0.099	-0.002888
0.106017	0.1	-0.004119
0.107683	0.1	-0.013122
0.109350	0.1	-0.021103
0.111017	0.1	-0.021949
0.112683	0.1	-0.020657
0.114350	0.1	-0.020944
0.116017	0.1	-0.021343
0.117683	0.1	-0.021349
0.119350	0.1	-0.022472
0.121000	0.099	-0.024419
0.122667	0.1	-0.025794
0.124333	0.1	-0.023741
0.126000	0.1	-0.018955
0.127667	0.1	-0.016662
0.129333	0.1	-0.020810
0.131000	0.1	-0.029256
0.133000	0.12	-0.036902
0.134683	0.101	-0.040344
0.136333	0.099	-0.035153
0.138000	0.1	-0.030397
0.139667	0.1	-0.038036
0.141333	0.1	-0.047724
0.143000	0.1	-0.051070
0.144667	0.1	-0.050992
0.146333	0.1	-0.044830
0.148000	0.1	-0.030341
0.149667	0.1	-0.011924
0.151333	0.1	0.002654
0.153000	0.1	0.007547
0.154667	0.1	0.001900
0.156333	0.1	-0.010417
0.158000	0.1	-0.019096
0.159667	0.1	-0.020120
0.161333	0.1	-0.018132
0.163000	0.1	-0.016577
0.164667	0.1	-0.011485
0.166667	0.12	-0.000378
0.168333	0.1	0.010299
0.170000	0.1	0.016356
0.171683	0.101	0.012550
0.173333	0.099	-0.010378
0.175000	0.1	-0.036335
0.176667	0.1	-0.047207
0.178333	0.1	-0.045945
0.180000	0.1	-0.041967
0.181667	0.1	-0.037895
0.183333	0.1	-0.031743
0.185000	0.1	-0.025966
0.186667	0.1	-0.021794
0.188333	0.1	-0.015279
0.190000	0.1	-0.006815
0.191667	0.1	-0.004194
0.193333	0.1	-0.011177
0.195000	0.1	-0.017427
0.196667	0.1	-0.016016
0.198750	0.125	-0.008240
0.200333	0.095	-0.003922
0.202000	0.1	-0.007960
0.203667	0.1	-0.011318
0.205333	0.1	-0.006683
0.207000	0.1	0.001823
0.208667	0.1	0.007697
0.210333	0.1	0.008224
0.212000	0.1	0.007446
0.213667	0.1	0.011052
0.215333	0.1	0.016114
0.217000	0.1	0.017485
0.218667	0.1	0.015997
0.220367	0.102	0.011025
0.222033	0.1	0.001588
0.223700	0.1	-0.008381
0.225367	0.1	-0.021710
0.227033	0.1	-0.034639
0.228700	0.1	-0.038687
0.230367	0.1	-0.040163
0.232367	0.12	-0.039657
0.234033	0.1	-0.028513
0.235700	0.1	-0.011953
0.237367	0.1	-0.002417
0.239033	0.1	-0.003520
0.240700	0.1	-0.009248
0.242367	0.1	-0.010108
0.244033	0.1	-0.005653
0.245700	0.1	-0.005435
