URL	chrom://farber-hplc/test001/Josh/Tabea ASGR/3.13.2023 Liver Western Diet ASGR.seq/341.smp/CAD_1.channel/CAD_1.chm
Channel	CAD_1

Injection Information:
Data Vault	test001
Sequence	3.13.2023 Liver Western Diet ASGR
Name	c830 Liver 1
Number	2
Position	RA2
Comment	
Processing Method	New Processing Method
Instrument Method	MAY14_21_FLD AND CAD
Type	Unknown
Status	Finished
Inject Time	3/13/2023 7:16:01 PM -04:00
Volume (µl)	20.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	107.500167
Data Points	63836
Detector	CAD
Generating Data System	Chromeleon 7.3.0.60919
Exporting Data System	Chromeleon 7.3.0.0
Operator	Instrument Controller
Signal Quantity	Current
Signal Unit	pA
Signal Min.	-0.205796
Signal Max.	318.022900
Channel	CAD_1
Driver Name	CoronaVeo.dll
Channel Type	Evaluation
Min. Step (s)	0.094
Max. Step (s)	0.129
Average Step (s)	0.1010419

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	-0.016543
0.001667	0.1	-0.009280
0.003333	0.1	-0.005639
0.005000	0.1	-0.008560
0.006667	0.1	-0.013577
0.008333	0.1	-0.016457
0.010000	0.1	-0.014257
0.011667	0.1	-0.007653
0.013333	0.1	-0.005780
0.015033	0.102	-0.018572
0.016700	0.1	-0.035062
0.018367	0.1	-0.041833
0.020033	0.1	-0.035651
0.021700	0.1	-0.025949
0.023367	0.1	-0.029018
0.025033	0.1	-0.050256
0.026700	0.1	-0.079153
0.028367	0.1	-0.106706
0.030367	0.12	-0.136350
0.032033	0.1	-0.166634
0.033733	0.102	-0.192429
0.035367	0.098	-0.205515
0.037033	0.1	-0.205796
0.038700	0.1	-0.197390
0.040367	0.1	-0.182918
0.042033	0.1	-0.167257
0.043700	0.1	-0.152809
0.045367	0.1	-0.146265
0.047033	0.1	-0.147017
0.048700	0.1	-0.151381
0.050367	0.1	-0.159375
0.052033	0.1	-0.168305
0.053700	0.1	-0.170906
0.055367	0.1	-0.160307
0.057033	0.1	-0.136043
0.058700	0.1	-0.107523
0.060367	0.1	-0.081564
0.062033	0.1	-0.060955
0.064033	0.12	-0.051829
0.065717	0.101	-0.052358
0.067367	0.099	-0.052219
0.069050	0.101	-0.045249
0.070700	0.099	-0.036458
0.072383	0.101	-0.028874
0.074033	0.099	-0.026330
0.075717	0.101	-0.041147
0.077367	0.099	-0.067134
0.079050	0.101	-0.085728
0.080700	0.099	-0.090939
0.082367	0.1	-0.086239
0.084017	0.099	-0.073184
0.085700	0.101	-0.054418
0.087350	0.099	-0.037178
0.089033	0.101	-0.028013
