URL	chrom://farber-hplc/test001/Josh/1.25.23 ASGR Fish Poop.seq/994.smp/CAD_1.channel/CAD_1.chm
Channel	CAD_1

Injection Information:
Data Vault	test001
Sequence	1.25.23 ASGR Fish Poop
Name	ASGR51
Number	7
Position	RA7
Comment	
Processing Method	New Processing Method
Instrument Method	MAY14_21_FLD AND CAD
Type	Unknown
Status	Finished
Inject Time	1/28/2023 12:20:26 AM -05:00
Volume (µl)	20.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	107.501567
Data Points	63843
Detector	CAD
Generating Data System	Chromeleon 7.3.0.60919
Exporting Data System	Chromeleon 7.3.0.0
Operator	Instrument Controller
Signal Quantity	Current
Signal Unit	pA
Signal Min.	-1.975103
Signal Max.	124.173100
Channel	CAD_1
Driver Name	CoronaVeo.dll
Channel Type	Evaluation
Min. Step (s)	0.094
Max. Step (s)	0.13
Average Step (s)	0.10103214

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	0.011513
0.001650	0.099	0.024684
0.003317	0.1	0.044021
0.004983	0.1	0.062271
0.006650	0.1	0.068472
0.008317	0.1	0.060880
0.009983	0.1	0.047392
0.011650	0.1	0.035390
0.013317	0.1	0.035712
0.014983	0.1	0.043588
0.016650	0.1	0.028532
0.018317	0.1	-0.015453
0.019983	0.1	-0.063402
0.021650	0.1	-0.101196
0.023317	0.1	-0.145526
0.024983	0.1	-0.198673
0.026650	0.1	-0.235861
0.028317	0.1	-0.249282
0.030333	0.121	-0.241538
0.031983	0.099	-0.219610
0.033650	0.1	-0.193902
0.035317	0.1	-0.174105
0.036983	0.1	-0.162602
0.038650	0.1	-0.156192
0.040317	0.1	-0.159557
0.041983	0.1	-0.172905
0.043650	0.1	-0.183461
0.045317	0.1	-0.182467
0.046983	0.1	-0.173937
0.048650	0.1	-0.162927
0.050317	0.1	-0.155002
0.051983	0.1	-0.165658
0.053650	0.1	-0.183441
0.055317	0.1	-0.196281
0.056983	0.1	-0.201513
0.058650	0.1	-0.194162
0.060317	0.1	-0.176120
0.061983	0.1	-0.140000
0.063983	0.12	-0.093356
0.065650	0.1	-0.053406
0.067317	0.1	-0.032416
0.069050	0.104	-0.037186
0.070650	0.096	-0.058239
0.072317	0.1	-0.075701
0.073983	0.1	-0.081767
0.075650	0.1	-0.079082
0.077383	0.104	-0.072738
0.079067	0.101	-0.066583
0.080733	0.1	-0.061648
0.082400	0.1	-0.053745
0.084067	0.1	-0.054210
0.085733	0.1	-0.078934
