URL	chrom://farber-hplc/test001/Josh/Tabea ASGR/4.16.26 asgr1 secretion test.seq/433.smp/CAD_1.channel/CAD_1.chm
Channel	CAD_1

Injection Information:
Data Vault	test001
Sequence	4.16.26 asgr1 secretion test
Name	AB liver 2
Number	2
Position	RA3
Comment	
Processing Method	New Processing Method
Instrument Method	MAY14_21_FLD AND CAD
Type	Unknown
Status	Finished
Inject Time	4/16/2026 5:24:46 PM -04:00
Volume (µl)	20.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	107.500300
Data Points	63842
Detector	CAD
Generating Data System	Chromeleon 7.3.0.60919
Exporting Data System	Chromeleon 7.3.0.0
Operator	Instrument Controller
Signal Quantity	Current
Signal Unit	pA
Signal Min.	-0.706628
Signal Max.	46.268430
Channel	CAD_1
Driver Name	CoronaVeo.dll
Channel Type	Evaluation
Min. Step (s)	0.094
Max. Step (s)	0.129
Average Step (s)	0.10103253

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	0.021718
0.001667	0.1	0.020727
0.003333	0.1	0.013874
0.005000	0.1	0.011304
0.006667	0.1	0.011517
0.008333	0.1	0.002639
0.010000	0.1	-0.015910
0.011667	0.1	-0.024067
0.013333	0.1	-0.010578
0.015000	0.1	0.014074
0.016667	0.1	0.026926
0.018333	0.1	0.021278
0.020000	0.1	0.009724
0.021667	0.1	0.002273
0.023333	0.1	0.002612
0.025000	0.1	0.006354
0.026667	0.1	0.006774
0.028333	0.1	0.004161
0.030000	0.1	-0.002417
0.032000	0.12	-0.014029
0.033667	0.1	-0.031232
0.035367	0.102	-0.051986
0.036983	0.097	-0.067296
0.038650	0.1	-0.072130
0.040317	0.1	-0.065921
0.041983	0.1	-0.054629
0.043650	0.1	-0.051775
0.045317	0.1	-0.055977
0.046983	0.1	-0.055817
0.048650	0.1	-0.041972
0.050317	0.1	-0.019014
0.051983	0.1	0.001542
0.053633	0.099	0.018040
0.055300	0.1	0.024296
0.056967	0.1	0.018164
0.058633	0.1	0.002713
0.060300	0.1	-0.018860
0.061967	0.1	-0.031960
0.063633	0.1	-0.027191
0.065667	0.122	-0.011284
0.067333	0.1	0.003329
0.068967	0.098	0.012880
0.070667	0.102	0.021147
0.072300	0.098	0.025744
0.073967	0.1	0.021677
0.075633	0.1	0.010398
0.077300	0.1	-0.005538
0.078967	0.1	-0.022861
0.080633	0.1	-0.029105
0.082300	0.1	-0.026843
0.083967	0.1	-0.024174
0.085633	0.1	-0.024662
0.087300	0.1	-0.021252
0.088967	0.1	-0.004797
0.090633	0.1	0.020095
0.092300	0.1	0.034272
0.093967	0.1	0.026969
0.095633	0.1	0.009284
0.097300	0.1	-0.002925
0.099300	0.12	-0.006113
0.100983	0.101	-0.007846
0.102633	0.099	-0.011879
0.104317	0.101	-0.017184
0.105967	0.099	-0.020075
0.107633	0.1	-0.011850
0.109300	0.1	0.006482
0.110967	0.1	0.018207
0.112633	0.1	0.019392
0.114317	0.101	0.014089
0.115967	0.099	0.004766
0.117650	0.101	-0.003001
0.119300	0.099	-0.009121
0.120967	0.1	-0.015634
0.122633	0.1	-0.019205
0.124300	0.1	-0.014998
0.125967	0.1	-0.001695
0.127633	0.1	0.012362
0.129300	0.1	0.017959
0.130967	0.1	0.013381
0.132983	0.121	0.002047
0.134650	0.1	-0.007497
0.136300	0.099	-0.018118
0.137967	0.1	-0.033307
0.139633	0.1	-0.052672
0.141300	0.1	-0.071965
0.142967	0.1	-0.084759
0.144700	0.104	-0.078926
0.146300	0.096	-0.050674
0.147967	0.1	-0.015376
0.149633	0.1	0.004314
0.151300	0.1	0.005712
0.152967	0.1	0.003986
0.154667	0.102	0.003027
0.156333	0.1	-0.006378
0.158000	0.1	-0.024181
0.159667	0.1	-0.043371
0.161333	0.1	-0.057428
0.163000	0.1	-0.064418
0.165000	0.12	-0.060578
0.166667	0.1	-0.046549
0.168333	0.1	-0.033721
0.170000	0.1	-0.028847
0.171700	0.102	-0.024253
0.173333	0.098	-0.013991
0.175000	0.1	0.000657
0.176667	0.1	0.015032
0.178333	0.1	0.020884
0.180033	0.102	0.014498
0.181667	0.098	0.003555
0.183333	0.1	-0.004096
0.185000	0.1	-0.006632
0.186667	0.1	-0.009760
0.188333	0.1	-0.017847
0.190000	0.1	-0.024229
0.191667	0.1	-0.019318
0.193333	0.1	0.001559
0.195000	0.1	0.027873
0.196667	0.1	0.044944
0.198667	0.12	0.049486
0.200367	0.102	0.041238
0.202000	0.098	0.037929
0.203650	0.099	0.048050
0.205317	0.1	0.056636
0.206983	0.1	0.052734
0.208650	0.1	0.043962
0.210317	0.1	0.039007
0.211983	0.1	0.039586
0.213650	0.1	0.040049
0.215317	0.1	0.032780
0.216983	0.1	0.026329
0.218650	0.1	0.026079
0.220300	0.099	0.028215
0.221967	0.1	0.028314
0.223633	0.1	0.024949
0.225300	0.1	0.022783
0.226967	0.1	0.022487
0.228633	0.1	0.021850
0.230300	0.1	0.030315
0.232300	0.12	0.048839
0.233967	0.1	0.061695
0.235667	0.102	0.059547
0.237300	0.098	0.047893
0.238967	0.1	0.041095
0.240633	0.1	0.041486
0.242300	0.1	0.039567
0.243967	0.1	0.034612
0.245633	0.1	0.027656
0.247300	0.1	0.028566
0.248967	0.1	0.039359
0.250633	0.1	0.045616
0.252300	0.1	0.040813
0.253967	0.1	0.033917
0.255633	0.1	0.029443
0.257300	0.1	0.030158
0.258967	0.1	0.035399
0.260633	0.1	0.030260
0.262300	0.1	0.018926
0.263967	0.1	0.011093
0.266000	0.122	0.015402
0.267633	0.098	0.024457
0.269300	0.1	0.029111
0.270983	0.101	0.033468
0.272633	0.099	0.039507
0.274300	0.1	0.045259
0.275967	0.1	0.044922
0.277633	0.1	0.042596
0.279300	0.1	0.044613
0.280967	0.1	0.047394
0.282633	0.1	0.047402
0.284300	0.1	0.044005
0.285967	0.1	0.038860
0.287633	0.1	0.032938
0.289300	0.1	0.031195
0.290967	0.1	0.038357
0.292633	0.1	0.046959
0.294300	0.1	0.046482
0.295967	0.1	0.043443
0.297633	0.1	0.044789
0.299633	0.12	0.052715
0.301300	0.1	0.056491
0.302967	0.1	0.047104
0.304633	0.1	0.033372
0.306300	0.1	0.021457
0.307967	0.1	0.012312
0.309633	0.1	0.008326
0.311300	0.1	0.004369
0.312967	0.1	0.002868
0.314633	0.1	0.006838
0.316300	0.1	0.016037
0.317967	0.1	0.022789
0.319633	0.1	0.020290
0.321300	0.1	0.015509
0.322967	0.1	0.018838
0.324633	0.1	0.030223
0.326300	0.1	0.045118
0.327967	0.1	0.053974
0.329650	0.101	0.054050
0.331300	0.099	0.056384
0.333333	0.122	0.071312
0.335000	0.1	0.091660
0.336650	0.099	0.098125
0.338300	0.099	0.082722
0.339967	0.1	0.051464
0.341633	0.1	0.021135
0.343300	0.1	0.003704
0.344967	0.1	0.001108
0.346633	0.1	0.003207
0.348300	0.1	0.011500
0.349967	0.1	0.026335
0.351633	0.1	0.039470
0.353300	0.1	0.052542
0.354967	0.1	0.065105
0.356633	0.1	0.068816
0.358300	0.1	0.057106
0.359967	0.1	0.042493
0.361633	0.1	0.030076
0.363300	0.1	0.025330
0.364983	0.101	0.025085
0.367083	0.126	0.016839
0.368750	0.1	0.011896
0.370400	0.099	0.023196
0.372067	0.1	0.037210
0.373733	0.1	0.043603
0.375400	0.1	0.046033
0.377067	0.1	0.036247
0.378733	0.1	0.021778
0.380400	0.1	0.012587
0.382083	0.101	0.006901
0.383733	0.099	0.010071
0.385400	0.1	0.021596
0.387050	0.099	0.036891
0.388717	0.1	0.047520
0.390383	0.1	0.049811
0.392050	0.1	0.050526
0.393717	0.1	0.052171
0.395383	0.1	0.050567
0.397050	0.1	0.039677
0.399050	0.12	0.022272
0.400733	0.101	0.006487
0.402383	0.099	0.000157
0.404083	0.102	0.009570
0.405717	0.098	0.028830
0.407400	0.101	0.046767
0.409050	0.099	0.053732
0.410717	0.1	0.042681
0.412383	0.1	0.027488
0.414050	0.1	0.024939
0.415717	0.1	0.037983
0.417383	0.1	0.048102
0.419050	0.1	0.047947
0.420717	0.1	0.047261
0.422383	0.1	0.045294
0.424050	0.1	0.040623
0.425717	0.1	0.035506
0.427383	0.1	0.029848
0.429050	0.1	0.028871
0.430717	0.1	0.035197
0.432717	0.12	0.036497
0.434383	0.1	0.026886
0.436050	0.1	0.020392
0.437717	0.1	0.022141
0.439383	0.1	0.026755
0.441067	0.101	0.034610
