URL	chrom://farber-hplc/test001/Josh/Tabea ASGR/4.16.26 asgr1 secretion test.seq/781.smp/CAD_1.channel/CAD_1.chm
Channel	CAD_1

Injection Information:
Data Vault	test001
Sequence	4.16.26 asgr1 secretion test
Name	asgr liver 1
Number	1
Position	RA2
Comment	
Processing Method	New Processing Method
Instrument Method	MAY14_21_FLD AND CAD
Type	Unknown
Status	Finished
Inject Time	4/16/2026 3:35:44 PM -04:00
Volume (µl)	20.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	107.500733
Data Points	63835
Detector	CAD
Generating Data System	Chromeleon 7.3.0.60919
Exporting Data System	Chromeleon 7.3.0.0
Operator	Instrument Controller
Signal Quantity	Current
Signal Unit	pA
Signal Min.	-0.735748
Signal Max.	51.656670
Channel	CAD_1
Driver Name	CoronaVeo.dll
Channel Type	Evaluation
Min. Step (s)	0.095
Max. Step (s)	0.129
Average Step (s)	0.10104402

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	0.016395
0.001667	0.1	0.006133
0.003317	0.099	0.005086
0.005000	0.101	0.012668
0.006650	0.099	0.018642
0.008333	0.101	0.018506
0.009983	0.099	0.006536
0.011667	0.101	-0.013775
0.013317	0.099	-0.026113
0.015000	0.101	-0.022808
0.016650	0.099	-0.006859
0.018333	0.101	0.007410
0.019983	0.099	0.014929
0.021667	0.101	0.013839
0.023317	0.099	0.005841
0.025000	0.101	0.000030
0.026650	0.099	-0.003480
0.028317	0.1	-0.012443
0.029983	0.1	-0.022638
0.031650	0.1	-0.031675
0.033650	0.12	-0.046101
0.035317	0.1	-0.068590
0.036983	0.1	-0.087052
0.038650	0.1	-0.090168
0.040317	0.1	-0.082068
0.041983	0.1	-0.070221
0.043650	0.1	-0.055183
0.045317	0.1	-0.041222
0.046983	0.1	-0.030183
0.048650	0.1	-0.027052
0.050317	0.1	-0.033172
0.051983	0.1	-0.040269
0.053650	0.1	-0.038354
0.055317	0.1	-0.023306
0.056983	0.1	0.003019
0.058650	0.1	0.025853
0.060350	0.102	0.029736
0.062017	0.1	0.014150
0.063683	0.1	-0.010634
0.065350	0.1	-0.033185
0.067383	0.122	-0.052758
0.069033	0.099	-0.062157
0.070700	0.1	-0.060258
0.072350	0.099	-0.041758
0.074017	0.1	-0.014777
0.075683	0.1	0.007791
0.077350	0.1	0.017094
0.079017	0.1	0.012905
0.080683	0.1	0.010147
0.082350	0.1	0.013537
0.084017	0.1	0.017357
0.085683	0.1	0.015511
0.087350	0.1	0.013874
0.089017	0.1	0.019783
0.090683	0.1	0.028388
0.092350	0.1	0.032897
0.094017	0.1	0.029982
0.095683	0.1	0.022967
0.097350	0.1	0.014725
0.099367	0.121	0.004445
0.101017	0.099	-0.001883
0.102683	0.1	-0.004747
0.104350	0.1	-0.013172
0.106017	0.1	-0.021501
0.107700	0.101	-0.028463
0.109350	0.099	-0.029007
0.111000	0.099	-0.017790
0.112667	0.1	0.002881
0.114333	0.1	0.017438
0.116000	0.1	0.026885
0.117667	0.1	0.037537
0.119333	0.1	0.046255
0.121000	0.1	0.044036
0.122667	0.1	0.027048
0.124333	0.1	0.004371
0.126000	0.1	-0.002088
0.127650	0.099	0.013714
0.129317	0.1	0.032983
0.130983	0.1	0.041674
0.132983	0.12	0.034822
0.134667	0.101	0.026450
0.136317	0.099	0.022147
0.138000	0.101	0.013891
0.139667	0.1	0.008289
0.141317	0.099	0.016113
0.142983	0.1	0.033602
0.144650	0.1	0.042009
0.146317	0.1	0.030184
0.147983	0.1	0.005897
0.149650	0.1	-0.017713
0.151317	0.1	-0.019401
0.152983	0.1	-0.003619
0.154650	0.1	0.010682
