URL	chrom://farber-hplc/test001/Josh/Tabea ASGR/4.16.26 asgr1 secretion test.seq/837.smp/CAD_1.channel/CAD_1.chm
Channel	CAD_1

Injection Information:
Data Vault	test001
Sequence	4.16.26 asgr1 secretion test
Name	asgr liver 2
Number	3
Position	RA4
Comment	
Processing Method	New Processing Method
Instrument Method	MAY14_21_FLD AND CAD
Type	Unknown
Status	Finished
Inject Time	4/16/2026 7:13:47 PM -04:00
Volume (µl)	20.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	107.500567
Data Points	63835
Detector	CAD
Generating Data System	Chromeleon 7.3.0.60919
Exporting Data System	Chromeleon 7.3.0.0
Operator	Instrument Controller
Signal Quantity	Current
Signal Unit	pA
Signal Min.	-0.692234
Signal Max.	64.978250
Channel	CAD_1
Driver Name	CoronaVeo.dll
Channel Type	Evaluation
Min. Step (s)	0.095
Max. Step (s)	0.129
Average Step (s)	0.10104386

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	-0.002301
0.001667	0.1	-0.004579
0.003333	0.1	-0.006471
0.005000	0.1	-0.002807
0.006700	0.102	0.000737
0.008367	0.1	-0.008630
0.010033	0.1	-0.030123
0.011700	0.1	-0.048811
0.013367	0.1	-0.054994
0.015033	0.1	-0.048863
0.016700	0.1	-0.036413
0.018367	0.1	-0.021395
0.020033	0.1	-0.005316
0.021700	0.1	0.010713
0.023367	0.1	0.016494
0.025033	0.1	0.004745
0.026700	0.1	-0.014272
0.028367	0.1	-0.025050
0.030383	0.121	-0.027689
0.032033	0.099	-0.033804
0.033700	0.1	-0.043673
0.035400	0.102	-0.052981
0.037050	0.099	-0.069587
0.038700	0.099	-0.089253
0.040367	0.1	-0.107218
0.042033	0.1	-0.113681
0.043700	0.1	-0.101854
0.045367	0.1	-0.075005
0.047033	0.1	-0.049766
0.048700	0.1	-0.041506
0.050367	0.1	-0.045774
0.052033	0.1	-0.045795
0.053700	0.1	-0.034137
0.055367	0.1	-0.022170
0.057017	0.099	-0.024385
0.058683	0.1	-0.030362
0.060350	0.1	-0.029714
0.062017	0.1	-0.022378
0.064017	0.12	-0.016077
0.065683	0.1	-0.014042
0.067350	0.1	-0.011901
0.069017	0.1	-0.006528
0.070683	0.1	-0.003977
0.072350	0.1	-0.006545
0.074017	0.1	-0.016129
0.075683	0.1	-0.027494
0.077350	0.1	-0.032583
0.079017	0.1	-0.032392
0.080683	0.1	-0.027089
0.082350	0.1	-0.019620
0.084017	0.1	-0.015330
0.085683	0.1	-0.007154
0.087350	0.1	0.001108
0.089000	0.099	0.001147
0.090667	0.1	-0.006022
0.092333	0.1	-0.014149
0.094000	0.1	-0.019062
