URL	chrom://farber-hplc/test001/Josh/Tabea ASGR/4.16.26 asgr1 secretion test.seq/932.smp/CAD_1.channel/CAD_1.chm
Channel	CAD_1

Injection Information:
Data Vault	test001
Sequence	4.16.26 asgr1 secretion test
Name	AB liver 1
Number	10
Position	RA1
Comment	
Processing Method	New Processing Method
Instrument Method	MAY14_21_FLD AND CAD
Type	Unknown
Status	Finished
Inject Time	4/22/2026 5:58:27 PM -04:00
Volume (µl)	20.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	107.500950
Data Points	63838
Detector	CAD
Generating Data System	Chromeleon 7.3.0.60919
Exporting Data System	Chromeleon 7.3.0.0
Operator	Instrument Controller
Signal Quantity	Current
Signal Unit	pA
Signal Min.	-0.796352
Signal Max.	54.626160
Channel	CAD_1
Driver Name	CoronaVeo.dll
Channel Type	Evaluation
Min. Step (s)	0.094
Max. Step (s)	0.129
Average Step (s)	0.10103948

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	0.014826
0.001617	0.097	-0.010817
0.003283	0.1	-0.023742
0.004950	0.1	-0.030239
0.006617	0.1	-0.031032
0.008283	0.1	-0.026839
0.009983	0.102	-0.025007
0.011650	0.1	-0.027939
0.013317	0.1	-0.030653
0.014983	0.1	-0.028849
0.016650	0.1	-0.025170
0.018317	0.1	-0.017483
0.019983	0.1	-0.012851
0.021650	0.1	-0.023589
0.023317	0.1	-0.041234
0.024983	0.1	-0.058557
0.026650	0.1	-0.072857
0.028317	0.1	-0.085346
0.030317	0.12	-0.092596
0.031983	0.1	-0.094494
0.033650	0.1	-0.096265
0.035333	0.101	-0.104727
0.037033	0.102	-0.115821
0.038650	0.097	-0.126890
0.040317	0.1	-0.133709
0.041983	0.1	-0.133993
0.043667	0.101	-0.128176
0.045317	0.099	-0.115128
0.046983	0.1	-0.093457
0.048650	0.1	-0.068591
0.050317	0.1	-0.045998
0.051983	0.1	-0.028657
0.053650	0.1	-0.021470
0.055317	0.1	-0.025716
0.056983	0.1	-0.040913
0.058650	0.1	-0.055613
0.060300	0.099	-0.065191
0.061967	0.1	-0.074740
0.063967	0.12	-0.085751
0.065633	0.1	-0.088503
0.067300	0.1	-0.090233
0.068983	0.101	-0.099731
0.070633	0.099	-0.104814
0.072300	0.1	-0.094816
0.073967	0.1	-0.073000
0.075633	0.1	-0.052198
0.077283	0.099	-0.041025
0.078950	0.1	-0.035440
0.080617	0.1	-0.030505
0.082283	0.1	-0.026436
0.083950	0.1	-0.027805
0.085617	0.1	-0.029552
0.087283	0.1	-0.025892
0.088950	0.1	-0.022752
0.090617	0.1	-0.028703
0.092283	0.1	-0.047892
0.093950	0.1	-0.061726
0.095617	0.1	-0.059046
0.097650	0.122	-0.046680
0.099317	0.1	-0.029638
0.100950	0.098	-0.012755
0.102633	0.101	0.001467
0.104283	0.099	0.016154
0.105950	0.1	0.024563
0.107617	0.1	0.019652
0.109283	0.1	0.011442
0.110950	0.1	0.011969
0.112650	0.102	0.012732
0.114283	0.098	0.012642
0.115950	0.1	0.016066
0.117617	0.1	0.022239
0.119283	0.1	0.030367
0.120950	0.1	0.033974
0.122617	0.1	0.023314
0.124283	0.1	0.000018
0.125950	0.1	-0.021409
0.127617	0.1	-0.030000
0.129283	0.1	-0.028593
0.131283	0.12	-0.026168
0.132950	0.1	-0.030608
0.134617	0.1	-0.035734
0.136300	0.101	-0.036681
0.137950	0.099	-0.034525
0.139617	0.1	-0.027795
0.141283	0.1	-0.023191
0.142950	0.1	-0.025934
0.144617	0.1	-0.033481
0.146283	0.1	-0.032700
0.147950	0.1	-0.019762
0.149617	0.1	-0.005128
0.151283	0.1	0.002689
0.152950	0.1	0.005594
0.154617	0.1	0.006796
0.156283	0.1	-0.004373
0.157950	0.1	-0.024373
0.159617	0.1	-0.036054
0.161283	0.1	-0.037121
0.162950	0.1	-0.037877
0.164950	0.12	-0.039871
0.166617	0.1	-0.045404
0.168283	0.1	-0.052273
0.169950	0.1	-0.055069
0.171617	0.1	-0.054827
0.173300	0.101	-0.048748
0.174950	0.099	-0.038451
0.176617	0.1	-0.026243
0.178283	0.1	-0.012443
0.179950	0.1	-0.005259
0.181617	0.1	-0.008735
0.183283	0.1	-0.017156
0.184950	0.1	-0.028677
0.186617	0.1	-0.034530
0.188283	0.1	-0.030884
0.189950	0.1	-0.026038
0.191617	0.1	-0.021984
0.193317	0.102	-0.021757
0.194983	0.1	-0.026691
0.196650	0.1	-0.030900
0.198700	0.123	-0.030624
0.200383	0.101	-0.019036
0.202067	0.101	-0.003923
0.203733	0.1	0.001540
0.205367	0.098	-0.002500
0.207050	0.101	-0.014424
0.208717	0.1	-0.021005
0.210383	0.1	-0.014621
0.212033	0.099	-0.001578
0.213717	0.101	0.014481
0.215367	0.099	0.020718
0.217050	0.101	0.006985
0.218700	0.099	-0.018284
0.220383	0.101	-0.032161
0.222033	0.099	-0.025666
0.223717	0.101	-0.001842
0.225367	0.099	0.024777
0.227050	0.101	0.042487
0.228700	0.099	0.048705
0.230717	0.121	0.040940
0.232367	0.099	0.024583
0.234033	0.1	0.007391
0.235700	0.1	0.003190
0.237367	0.1	0.012330
0.239033	0.1	0.015875
0.240700	0.1	0.009984
0.242367	0.1	-0.003108
0.244033	0.1	-0.020827
0.245700	0.1	-0.027008
0.247367	0.1	-0.015177
0.249033	0.1	0.005675
0.250700	0.1	0.012455
0.252367	0.1	0.004020
0.254033	0.1	-0.006463
0.255700	0.1	-0.008439
0.257367	0.1	-0.000910
0.259033	0.1	0.008941
0.260700	0.1	0.015379
0.262367	0.1	0.014642
0.264367	0.12	0.005783
0.266033	0.1	-0.005352
0.267700	0.1	-0.014894
0.269367	0.1	-0.020607
0.271033	0.1	-0.028304
0.272700	0.1	-0.042873
0.274367	0.1	-0.052942
0.276033	0.1	-0.045907
0.277750	0.103	-0.025262
0.279400	0.099	-0.005632
0.281067	0.1	0.006383
0.282733	0.1	0.012573
0.284400	0.1	0.011051
0.286083	0.101	0.011061
0.287733	0.099	0.013202
0.289400	0.1	0.006179
0.291067	0.1	-0.007017
0.292733	0.1	-0.015929
0.294417	0.101	-0.010952
0.296067	0.099	-0.004909
0.298067	0.12	-0.002388
0.299733	0.1	-0.000346
0.301400	0.1	-0.003728
0.303067	0.1	-0.005795
0.304733	0.1	-0.006319
0.306400	0.1	-0.000919
0.308067	0.1	0.011792
0.309733	0.1	0.020977
0.311400	0.1	0.013439
0.313067	0.1	-0.009299
0.314733	0.1	-0.028935
0.316400	0.1	-0.025867
0.318067	0.1	-0.010614
0.319733	0.1	-0.002462
0.321400	0.1	-0.007931
0.323067	0.1	-0.012209
0.324733	0.1	-0.006768
0.326383	0.099	0.006532
0.328050	0.1	0.021493
0.329733	0.101	0.029936
0.331717	0.119	0.030466
0.333383	0.1	0.027242
0.335050	0.1	0.022351
0.336717	0.1	0.017052
0.338383	0.1	0.011241
0.340050	0.1	0.001042
0.341717	0.1	-0.011437
0.343367	0.099	-0.021755
0.345033	0.1	-0.026317
0.346700	0.1	-0.028866
0.348367	0.1	-0.032044
0.350033	0.1	-0.035907
0.351700	0.1	-0.034859
0.353367	0.1	-0.022527
0.355033	0.1	-0.006674
0.356717	0.101	-0.000708
0.358367	0.099	-0.009669
0.360033	0.1	-0.026806
0.361700	0.1	-0.034365
0.363367	0.1	-0.026380
0.365400	0.122	-0.014254
0.367150	0.105	-0.007273
0.368817	0.1	0.000530
0.370500	0.101	0.016321
0.372150	0.099	0.033793
0.373817	0.1	0.039522
0.375483	0.1	0.026339
0.377150	0.1	0.005754
0.378817	0.1	-0.012439
0.380483	0.1	-0.024310
0.382150	0.1	-0.021188
0.383817	0.1	-0.005868
0.385483	0.1	0.009915
0.387150	0.1	0.018676
0.388817	0.1	0.024003
0.390483	0.1	0.026670
0.392150	0.1	0.026586
0.393817	0.1	0.019416
0.395483	0.1	0.004941
0.397483	0.12	-0.012422
0.399150	0.1	-0.026632
0.400817	0.1	-0.029074
0.402483	0.1	-0.019554
0.404150	0.1	-0.005729
0.405817	0.1	0.000884
0.407483	0.1	-0.003849
0.409150	0.1	-0.021050
0.410800	0.099	-0.037794
0.412467	0.1	-0.048072
0.414133	0.1	-0.046422
0.415800	0.1	-0.028550
0.417467	0.1	-0.001053
0.419133	0.1	0.019706
0.420800	0.1	0.030284
0.422467	0.1	0.036253
0.424133	0.1	0.039190
0.425800	0.1	0.028521
0.427450	0.099	0.011242
0.429117	0.1	-0.007418
0.431117	0.12	-0.022887
0.432783	0.1	-0.027587
0.434450	0.1	-0.013268
0.436167	0.103	0.011054
0.437783	0.097	0.025788
0.439450	0.1	0.020969
0.441117	0.1	0.003527
0.442783	0.1	-0.009861
0.444450	0.1	-0.022289
0.446117	0.1	-0.032817
0.447783	0.1	-0.038086
0.449450	0.1	-0.050252
0.451117	0.1	-0.069133
0.452783	0.1	-0.078188
0.454450	0.1	-0.069260
0.456117	0.1	-0.048643
0.457783	0.1	-0.031509
0.459450	0.1	-0.020085
0.461117	0.1	-0.009503
0.462783	0.1	0.002354
0.464783	0.12	0.014981
0.466450	0.1	0.022237
0.468117	0.1	0.028014
0.469783	0.1	0.031040
0.471483	0.102	0.021005
0.473117	0.098	0.002091
0.474783	0.1	-0.008458
0.476450	0.1	-0.010291
0.478117	0.1	-0.011647
0.479800	0.101	-0.016082
0.481450	0.099	-0.026408
0.483117	0.1	-0.036463
0.484783	0.1	-0.040593
0.486450	0.1	-0.045772
0.488133	0.101	-0.048578
0.489783	0.099	-0.043272
0.491450	0.1	-0.039058
0.493117	0.1	-0.044885
0.494783	0.1	-0.050567
