URL	chrom://farber-hplc/test001/McKenna/4.03.26 Monica DY_test.seq/636.smp/Emission_1.channel/Emission_1.chm
Channel	Emission_1

Injection Information:
Data Vault	test001
Sequence	4.03.26 Monica DY_test
Name	asgr1 int 4
Number	8
Position	RA8
Comment	
Processing Method	New Processing Method
Instrument Method	MAY14_21_FLD AND CAD
Type	Unknown
Status	Finished
Inject Time	4/3/2026 10:51:25 PM -04:00
Volume (µl)	20.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.003350
Time Max. (min)	107.503350
Data Points	32251
Detector	FLD
Generating Data System	Chromeleon 7.3.0.60919
Exporting Data System	Chromeleon 7.3.0.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	counts
Signal Min.	-478,433.000000
Signal Max.	8,601,512.000000
Channel	Emission_1
Driver Name	FLD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	488 nm /520 nm

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
0.003350	n.a.	-762.000000
0.006683	0.2	-762.000000
0.010017	0.2	-762.000000
0.013350	0.2	-762.000000
0.016683	0.2	-762.000000
0.020017	0.2	-762.000000
0.023350	0.2	-762.000000
0.026683	0.2	-762.000000
0.030017	0.2	-762.000000
0.033350	0.2	-762.000000
0.036683	0.2	-109,202.000000
0.040017	0.2	-109,169.000000
0.043350	0.2	-109,121.000000
0.046683	0.2	-109,054.000000
0.050017	0.2	-108,974.000000
0.053350	0.2	-108,896.000000
0.056683	0.2	-108,830.000000
0.060017	0.2	-108,787.000000
0.063350	0.2	-108,764.000000
0.066683	0.2	-108,752.000000
0.070017	0.2	-108,754.000000
0.073350	0.2	-108,785.000000
0.076683	0.2	-108,850.000000
0.080017	0.2	-108,950.000000
0.083350	0.2	-109,078.000000
0.086683	0.2	-109,218.000000
0.090017	0.2	-109,344.000000
0.093350	0.2	-109,434.000000
0.096683	0.2	-109,473.000000
0.100017	0.2	-109,457.000000
0.103350	0.2	-109,393.000000
0.106683	0.2	-109,300.000000
0.110017	0.2	-109,196.000000
0.113350	0.2	-109,083.000000
0.116683	0.2	-108,975.000000
0.120017	0.2	-108,886.000000
0.123350	0.2	-108,837.000000
0.126683	0.2	-108,832.000000
0.130017	0.2	-108,869.000000
0.133350	0.2	-108,926.000000
0.136683	0.2	-108,978.000000
0.140017	0.2	-109,013.000000
0.143350	0.2	-109,030.000000
0.146683	0.2	-109,033.000000
0.150017	0.2	-109,038.000000
0.153350	0.2	-109,062.000000
0.156683	0.2	-109,108.000000
0.160017	0.2	-109,177.000000
0.163350	0.2	-109,261.000000
0.166683	0.2	-109,354.000000
0.170017	0.2	-109,451.000000
0.173350	0.2	-109,549.000000
0.176683	0.2	-109,631.000000
0.180017	0.2	-109,688.000000
0.183350	0.2	-109,727.000000
0.186683	0.2	-109,750.000000
0.190017	0.2	-109,759.000000
0.193350	0.2	-109,761.000000
