URL	chrom://farber-hplc/test001/Josh/Tabea ASGR/10.20.2023 ASGR Female Livers.seq/627.smp/CAD_1.channel/CAD_1.chm
Channel	CAD_1

Injection Information:
Data Vault	test001
Sequence	10.20.2023 ASGR Female Livers
Name	nluc 2
Number	5
Position	RA5
Comment	
Processing Method	New Processing Method
Instrument Method	MAY14_21_FLD AND CAD
Type	Unknown
Status	Finished
Inject Time	10/20/2023 11:29:56 PM -04:00
Volume (µl)	20.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	107.500833
Data Points	63837
Detector	CAD
Generating Data System	Chromeleon 7.3.0.60919
Exporting Data System	Chromeleon 7.3.0.0
Operator	Instrument Controller
Signal Quantity	Current
Signal Unit	pA
Signal Min.	-0.065305
Signal Max.	93.073450
Channel	CAD_1
Driver Name	CoronaVeo.dll
Channel Type	Evaluation
Min. Step (s)	0.095
Max. Step (s)	0.13
Average Step (s)	0.10104095

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	0.013342
0.001667	0.1	0.009844
0.003333	0.1	0.007748
0.005000	0.1	0.005093
0.006667	0.1	0.002948
0.008333	0.1	0.000271
0.010000	0.1	-0.003595
0.011667	0.1	-0.005816
0.013333	0.1	-0.003472
0.015000	0.1	0.001394
0.016667	0.1	0.003893
0.018333	0.1	0.002567
0.020000	0.1	0.001238
0.021667	0.1	0.003080
0.023333	0.1	0.004700
0.025000	0.1	0.003457
0.026667	0.1	-0.001842
0.028667	0.12	-0.010998
0.030333	0.1	-0.019864
0.032067	0.104	-0.025402
0.033667	0.096	-0.030167
0.035333	0.1	-0.039206
0.037067	0.104	-0.049640
0.038667	0.096	-0.059906
0.040333	0.1	-0.065305
0.042000	0.1	-0.060771
0.043667	0.1	-0.052318
0.045333	0.1	-0.046543
0.047033	0.102	-0.043510
0.048700	0.1	-0.041251
0.050367	0.1	-0.040984
0.052033	0.1	-0.041578
0.053733	0.102	-0.039641
0.055367	0.098	-0.031771
0.057033	0.1	-0.019919
0.058700	0.1	-0.010501
0.060367	0.1	-0.007959
0.062400	0.122	-0.010925
0.064033	0.098	-0.014129
0.065700	0.1	-0.013728
0.067367	0.1	-0.008812
