URL	chrom://farber-hplc/test001/Josh/Tabea ASGR/10.20.2023 ASGR Female Livers.seq/970.smp/CAD_1.channel/CAD_1.chm
Channel	CAD_1

Injection Information:
Data Vault	test001
Sequence	10.20.2023 ASGR Female Livers
Name	Isopropanol
Number	7
Position	RA7
Comment	
Processing Method	New Processing Method
Instrument Method	MAY14_21_FLD AND CAD
Type	Unknown
Status	Finished
Inject Time	11/8/2023 4:16:51 PM -05:00
Volume (µl)	20.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	107.500750
Data Points	63837
Detector	CAD
Generating Data System	Chromeleon 7.3.0.60919
Exporting Data System	Chromeleon 7.3.0.0
Operator	Instrument Controller
Signal Quantity	Current
Signal Unit	pA
Signal Min.	-5.982438
Signal Max.	16.579240
Channel	CAD_1
Driver Name	CoronaVeo.dll
Channel Type	Evaluation
Min. Step (s)	0.095
Max. Step (s)	0.129
Average Step (s)	0.10104087

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	-4.502362
0.001667	0.1	-4.504102
0.003333	0.1	-4.514342
0.005000	0.1	-4.530277
0.006667	0.1	-4.548320
0.008333	0.1	-4.567385
0.010000	0.1	-4.580581
0.011667	0.1	-4.580771
0.013333	0.1	-4.572770
0.015000	0.1	-4.560959
0.016667	0.1	-4.550465
0.018333	0.1	-4.543932
0.020067	0.104	-4.542492
0.021667	0.096	-4.549061
0.023333	0.1	-4.567751
0.025000	0.1	-4.595241
0.026667	0.1	-4.613831
0.028333	0.1	-4.612037
0.030383	0.123	-4.598697
0.032000	0.097	-4.592918
0.033667	0.1	-4.600317
0.035367	0.102	-4.615023
0.037033	0.1	-4.623067
0.038700	0.1	-4.615865
0.040367	0.1	-4.601143
0.042033	0.1	-4.589316
0.043700	0.1	-4.588732
0.045367	0.1	-4.597279
0.047033	0.1	-4.603204
0.048700	0.1	-4.596499
0.050367	0.1	-4.579601
0.052033	0.1	-4.562311
0.053700	0.1	-4.554135
0.055367	0.1	-4.557277
0.057033	0.1	-4.566650
0.058700	0.1	-4.574165
0.060367	0.1	-4.571936
0.062033	0.1	-4.555730
0.064033	0.12	-4.528886
0.065700	0.1	-4.500936
0.067367	0.1	-4.479771
0.069033	0.1	-4.471290
0.070700	0.1	-4.477020
0.072400	0.102	-4.498467
0.074033	0.098	-4.528219
0.075700	0.1	-4.548141
0.077367	0.1	-4.556135
0.079050	0.101	-4.560360
0.080733	0.101	-4.559418
0.082367	0.098	-4.553576
0.084033	0.1	-4.550113
0.085683	0.099	-4.548384
0.087350	0.1	-4.545909
0.089017	0.1	-4.543469
0.090683	0.1	-4.544235
0.092350	0.1	-4.550376
0.094017	0.1	-4.560363
0.095683	0.1	-4.568056
0.097683	0.12	-4.571479
0.099383	0.102	-4.566647
0.101017	0.098	-4.548280
0.102667	0.099	-4.521083
0.104333	0.1	-4.497023
0.106017	0.101	-4.480659
0.107667	0.099	-4.465167
0.109333	0.1	-4.447449
0.111000	0.1	-4.441021
0.112667	0.1	-4.450806
0.114333	0.1	-4.466878
0.116017	0.101	-4.482108
0.117667	0.099	-4.491829
0.119333	0.1	-4.494370
0.121000	0.1	-4.495124
0.122667	0.1	-4.497796
0.124333	0.1	-4.501009
0.126000	0.1	-4.505110
0.127667	0.1	-4.513367
0.129333	0.1	-4.520412
0.131333	0.12	-4.524263
0.133017	0.101	-4.528353
0.134667	0.099	-4.530585
0.136350	0.101	-4.530723
0.138000	0.099	-4.534707
0.139683	0.101	-4.543946
0.141333	0.099	-4.551396
0.143017	0.101	-4.553679
0.144667	0.099	-4.553562
0.146350	0.101	-4.548872
0.148000	0.099	-4.541848
0.149683	0.101	-4.539973
0.151333	0.099	-4.544671
0.153017	0.101	-4.552829
0.154667	0.099	-4.558064
0.156350	0.101	-4.557866
0.158000	0.099	-4.559989
0.159683	0.101	-4.567180
0.161333	0.099	-4.576676
0.163017	0.101	-4.583889
0.165000	0.119	-4.591492
0.166667	0.1	-4.605401
0.168333	0.1	-4.623337
0.170000	0.1	-4.641780
0.171667	0.1	-4.656649
0.173333	0.1	-4.663685
0.175000	0.1	-4.664291
0.176667	0.1	-4.656875
0.178333	0.1	-4.640157
0.180000	0.1	-4.622199
0.181667	0.1	-4.616386
0.183333	0.1	-4.620603
0.185000	0.1	-4.624466
0.186667	0.1	-4.626842
0.188333	0.1	-4.628014
0.190000	0.1	-4.625130
0.191667	0.1	-4.619921
0.193333	0.1	-4.616582
0.195017	0.101	-4.614803
0.196667	0.099	-4.614169
0.198667	0.12	-4.612562
0.200367	0.102	-4.607945
0.202000	0.098	-4.600478
0.203717	0.103	-4.593752
0.205333	0.097	-4.592039
0.207000	0.1	-4.594746
0.208667	0.1	-4.597260
0.210333	0.1	-4.599764
0.212000	0.1	-4.602713
0.213667	0.1	-4.606288
0.215333	0.1	-4.610854
0.217000	0.1	-4.616375
0.218667	0.1	-4.623511
0.220350	0.101	-4.629487
0.222000	0.099	-4.624576
0.223667	0.1	-4.609855
0.225333	0.1	-4.600000
0.227000	0.1	-4.603625
0.228667	0.1	-4.614781
0.230683	0.121	-4.623069
0.232333	0.099	-4.622636
0.234033	0.102	-4.611529
0.235667	0.098	-4.600358
0.237333	0.1	-4.600456
0.239000	0.1	-4.606246
0.240667	0.1	-4.609416
0.242333	0.1	-4.611117
0.244000	0.1	-4.617708
0.245667	0.1	-4.629918
0.247333	0.1	-4.641876
0.249000	0.1	-4.646911
0.250667	0.1	-4.641475
0.252333	0.1	-4.632899
0.254000	0.1	-4.628888
0.255667	0.1	-4.628574
0.257333	0.1	-4.623779
0.259000	0.1	-4.613213
0.260667	0.1	-4.604975
0.262333	0.1	-4.602858
0.264333	0.12	-4.601466
0.266000	0.1	-4.599585
0.267667	0.1	-4.604722
0.269333	0.1	-4.619118
0.271067	0.104	-4.629802
0.272667	0.096	-4.625828
0.274333	0.1	-4.614065
0.276000	0.1	-4.608046
0.277667	0.1	-4.609379
0.279333	0.1	-4.616440
0.281000	0.1	-4.632336
0.282667	0.1	-4.651755
0.284333	0.1	-4.661853
0.286033	0.102	-4.657198
0.287700	0.1	-4.647625
0.289367	0.1	-4.643979
0.291033	0.1	-4.646034
0.292700	0.1	-4.649259
0.294367	0.1	-4.648191
0.296033	0.1	-4.645324
0.298033	0.12	-4.644312
0.299700	0.1	-4.645346
0.301400	0.102	-4.647266
0.303033	0.098	-4.652229
0.304700	0.1	-4.659919
0.306400	0.102	-4.661049
0.308083	0.101	-4.648528
0.309750	0.1	-4.628529
0.311417	0.1	-4.614765
0.313083	0.1	-4.610890
0.314767	0.101	-4.610364
0.316417	0.099	-4.608983
0.318083	0.1	-4.608679
0.319750	0.1	-4.611933
0.321417	0.1	-4.620610
0.323083	0.1	-4.630015
0.324750	0.1	-4.638842
0.326417	0.1	-4.648152
0.328083	0.1	-4.649448
0.329750	0.1	-4.637711
0.331750	0.12	-4.617729
0.333450	0.102	-4.602043
0.335083	0.098	-4.594559
0.336750	0.1	-4.592380
0.338417	0.1	-4.593812
0.340083	0.1	-4.595986
0.341750	0.1	-4.598148
0.343417	0.1	-4.603025
0.345083	0.1	-4.611967
0.346750	0.1	-4.621295
0.348417	0.1	-4.626009
0.350100	0.101	-4.622809
0.351750	0.099	-4.618200
0.353417	0.1	-4.619363
0.355083	0.1	-4.625594
0.356750	0.1	-4.632363
0.358417	0.1	-4.638241
0.360083	0.1	-4.645463
0.361750	0.1	-4.649738
0.363417	0.1	-4.650040
0.365417	0.12	-4.647572
0.367083	0.1	-4.645297
0.368783	0.102	-4.645281
0.370450	0.1	-4.648078
0.372117	0.1	-4.651624
0.373783	0.1	-4.654018
0.375450	0.1	-4.652790
0.377117	0.1	-4.648795
0.378783	0.1	-4.638177
0.380450	0.1	-4.623290
0.382117	0.1	-4.616863
0.383783	0.1	-4.624833
0.385467	0.101	-4.641852
0.387117	0.099	-4.657253
0.388783	0.1	-4.661766
0.390450	0.1	-4.649133
0.392117	0.1	-4.630490
0.393783	0.1	-4.618627
0.395450	0.1	-4.613737
0.397517	0.124	-4.612677
0.399200	0.101	-4.619710
0.400833	0.098	-4.638196
0.402500	0.1	-4.660786
0.404167	0.1	-4.675317
0.405833	0.1	-4.678043
0.407500	0.1	-4.672144
0.409167	0.1	-4.663911
0.410833	0.1	-4.665537
0.412500	0.1	-4.674209
0.414167	0.1	-4.676337
0.415833	0.1	-4.668712
0.417500	0.1	-4.654864
0.419167	0.1	-4.645788
0.420833	0.1	-4.654152
0.422500	0.1	-4.672509
0.424167	0.1	-4.686665
0.425833	0.1	-4.689953
0.427500	0.1	-4.684327
0.429167	0.1	-4.676003
0.431167	0.12	-4.666233
0.432833	0.1	-4.666098
0.434500	0.1	-4.673528
0.436167	0.1	-4.675934
0.437833	0.1	-4.670119
