URL	chrom://farber-hplc/test001/McKenna/4.03.26 Monica DY_test.seq/824.smp/CAD_1.channel/CAD_1.chm
Channel	CAD_1

Injection Information:
Data Vault	test001
Sequence	4.03.26 Monica DY_test
Name	AB int 3
Number	5
Position	RA5
Comment	
Processing Method	New Processing Method
Instrument Method	MAY14_21_FLD AND CAD
Type	Unknown
Status	Finished
Inject Time	4/3/2026 5:24:22 PM -04:00
Volume (µl)	20.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	107.500933
Data Points	63839
Detector	CAD
Generating Data System	Chromeleon 7.3.0.60919
Exporting Data System	Chromeleon 7.3.0.0
Operator	Instrument Controller
Signal Quantity	Current
Signal Unit	pA
Signal Min.	-0.244138
Signal Max.	53.545410
Channel	CAD_1
Driver Name	CoronaVeo.dll
Channel Type	Evaluation
Min. Step (s)	0.094
Max. Step (s)	0.129
Average Step (s)	0.10103788

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	0.000032
0.001683	0.101	-0.012837
0.003317	0.098	-0.022241
0.004983	0.1	-0.030306
0.006650	0.1	-0.036391
0.008317	0.1	-0.034867
0.009983	0.1	-0.022124
0.011650	0.1	-0.002947
0.013317	0.1	0.010811
0.014983	0.1	0.015786
0.016650	0.1	0.017673
0.018317	0.1	0.022988
0.019983	0.1	0.031033
0.021650	0.1	0.028326
0.023317	0.1	0.013992
0.024983	0.1	-0.005887
0.026650	0.1	-0.026374
0.028317	0.1	-0.041509
0.029983	0.1	-0.051341
0.032000	0.121	-0.060518
0.033650	0.099	-0.069203
0.035350	0.102	-0.072020
0.036983	0.098	-0.072084
0.038650	0.1	-0.075325
0.040317	0.1	-0.074519
0.041983	0.1	-0.066950
0.043667	0.101	-0.059030
0.045317	0.099	-0.056841
0.046983	0.1	-0.058682
0.048650	0.1	-0.056611
0.050317	0.1	-0.042666
0.051983	0.1	-0.024643
0.053650	0.1	-0.016047
0.055317	0.1	-0.019034
0.056983	0.1	-0.027455
0.058650	0.1	-0.037104
0.060350	0.102	-0.041355
0.061983	0.098	-0.033052
0.063650	0.1	-0.022109
0.065667	0.121	-0.024208
0.067317	0.099	-0.032964
0.069000	0.101	-0.040421
0.070683	0.101	-0.040707
0.072400	0.103	-0.034892
0.073983	0.095	-0.030015
0.075650	0.1	-0.026240
0.077317	0.1	-0.021585
0.078983	0.1	-0.018449
0.080650	0.1	-0.023171
0.082317	0.1	-0.034759
0.083983	0.1	-0.044341
0.085650	0.1	-0.053148
0.087317	0.1	-0.059674
0.088983	0.1	-0.057216
0.090650	0.1	-0.038965
0.092317	0.1	-0.012131
0.093983	0.1	0.008736
0.095650	0.1	0.013585
0.097317	0.1	0.008210
0.099317	0.12	0.004216
0.100983	0.1	0.000051
0.102650	0.1	-0.010765
0.104400	0.105	-0.019925
0.105983	0.095	-0.019370
0.107650	0.1	-0.021156
0.109317	0.1	-0.030597
0.110983	0.1	-0.038503
0.112683	0.102	-0.039295
0.114350	0.1	-0.036510
0.116017	0.1	-0.035164
0.117683	0.1	-0.034236
0.119350	0.1	-0.035183
0.121033	0.101	-0.036069
0.122683	0.099	-0.029832
0.124350	0.1	-0.015472
0.126017	0.1	-0.006733
0.127683	0.1	-0.005613
0.129350	0.1	-0.004909
0.131017	0.1	-0.004539
0.133017	0.12	-0.007573
0.134700	0.101	-0.012799
0.136350	0.099	-0.015631
0.138017	0.1	-0.013413
0.139683	0.1	-0.014964
0.141350	0.1	-0.021372
0.143017	0.1	-0.025455
0.144683	0.1	-0.027580
0.146350	0.1	-0.028662
0.148017	0.1	-0.034110
0.149683	0.1	-0.042929
0.151350	0.1	-0.045471
0.153017	0.1	-0.046051
0.154683	0.1	-0.049333
0.156350	0.1	-0.048430
0.158017	0.1	-0.033799
0.159683	0.1	-0.014603
0.161350	0.1	-0.010595
0.163000	0.099	-0.020115
0.164667	0.1	-0.027426
0.166667	0.12	-0.025303
0.168333	0.1	-0.017020
0.170033	0.102	-0.013963
0.171667	0.098	-0.019770
0.173333	0.1	-0.030620
0.175000	0.1	-0.045645
0.176667	0.1	-0.056264
0.178333	0.1	-0.058709
0.179983	0.099	-0.051487
0.181650	0.1	-0.036848
0.183317	0.1	-0.021919
0.184983	0.1	-0.012711
0.186650	0.1	-0.008268
0.188317	0.1	-0.006048
0.189983	0.1	-0.012206
0.191650	0.1	-0.023663
0.193317	0.1	-0.028579
0.194983	0.1	-0.026487
0.196650	0.1	-0.021338
0.198700	0.123	-0.011312
0.200433	0.104	-0.001128
0.202117	0.101	0.003381
0.203783	0.1	0.005357
0.205450	0.1	0.005104
0.207100	0.099	0.000955
0.208783	0.101	-0.004531
0.210433	0.099	-0.006071
0.212117	0.101	-0.004943
0.213767	0.099	-0.007598
0.215450	0.101	-0.011840
0.217117	0.1	-0.014399
0.218783	0.1	-0.007525
0.220433	0.099	0.009783
0.222117	0.101	0.028298
0.223767	0.099	0.032852
0.225450	0.101	0.021624
0.227100	0.099	0.006245
0.228783	0.101	-0.005244
0.230433	0.099	-0.011397
0.232433	0.12	-0.014747
0.234100	0.1	-0.019309
0.235767	0.1	-0.020124
0.237433	0.1	-0.020526
0.239100	0.1	-0.026265
0.240767	0.1	-0.033495
0.242433	0.1	-0.031114
0.244100	0.1	-0.015706
0.245767	0.1	0.004038
0.247433	0.1	0.012207
0.249100	0.1	0.006433
0.250767	0.1	-0.008045
0.252433	0.1	-0.025627
0.254100	0.1	-0.039177
0.255767	0.1	-0.047226
0.257433	0.1	-0.042251
0.259100	0.1	-0.021399
0.260767	0.1	0.005841
0.262433	0.1	0.022617
0.264100	0.1	0.022630
0.266117	0.121	0.005352
0.267767	0.099	-0.020485
0.269467	0.102	-0.039789
0.271100	0.098	-0.048091
0.272767	0.1	-0.045940
0.274433	0.1	-0.034908
0.276100	0.1	-0.020740
0.277767	0.1	-0.007542
0.279417	0.099	-0.001102
0.281083	0.1	-0.004315
0.282750	0.1	-0.010715
0.284417	0.1	-0.011023
0.286083	0.1	-0.008948
0.287750	0.1	-0.005501
0.289417	0.1	0.000308
0.291083	0.1	0.008617
0.292750	0.1	0.013416
0.294417	0.1	0.011759
0.296067	0.099	0.008791
0.297733	0.1	0.006802
0.299750	0.121	0.003641
0.301400	0.099	-0.002346
0.303067	0.1	-0.011255
0.304733	0.1	-0.015640
0.306400	0.1	-0.005940
0.308067	0.1	0.013242
0.309733	0.1	0.027965
0.311400	0.1	0.029512
0.313067	0.1	0.015782
0.314733	0.1	0.000100
0.316400	0.1	-0.004301
0.318067	0.1	0.000628
0.319733	0.1	0.006373
0.321400	0.1	0.008718
0.323067	0.1	0.005722
0.324733	0.1	-0.001250
0.326400	0.1	-0.005206
0.328067	0.1	-0.007794
0.329733	0.1	-0.013014
0.331400	0.1	-0.018841
0.333400	0.12	-0.026280
0.335067	0.1	-0.032597
0.336733	0.1	-0.032526
0.338400	0.1	-0.031143
0.340067	0.1	-0.030376
0.341733	0.1	-0.027347
0.343400	0.1	-0.020776
0.345067	0.1	-0.009432
0.346733	0.1	0.002932
0.348400	0.1	0.007164
0.350067	0.1	-0.001106
0.351733	0.1	-0.014317
0.353400	0.1	-0.022561
0.355067	0.1	-0.023363
0.356733	0.1	-0.021371
0.358400	0.1	-0.021303
0.360067	0.1	-0.022910
0.361733	0.1	-0.026549
0.363400	0.1	-0.035140
0.365067	0.1	-0.046063
0.367167	0.126	-0.050542
0.368833	0.1	-0.048031
0.370500	0.1	-0.043818
0.372167	0.1	-0.034745
0.373833	0.1	-0.017026
0.375517	0.101	-0.001548
0.377167	0.099	0.003888
0.378833	0.1	0.000138
0.380483	0.099	-0.006861
0.382150	0.1	-0.013261
0.383817	0.1	-0.015119
0.385483	0.1	-0.011236
0.387150	0.1	-0.001335
0.388817	0.1	0.012494
0.390483	0.1	0.022215
0.392150	0.1	0.021970
0.393817	0.1	0.016465
0.395483	0.1	0.008381
0.397150	0.1	-0.003230
0.399150	0.12	-0.014299
0.400817	0.1	-0.013810
0.402483	0.1	-0.008121
0.404167	0.101	-0.004648
0.405850	0.101	-0.001081
0.407483	0.098	0.005840
0.409150	0.1	0.010629
0.410817	0.1	0.008587
0.412483	0.1	-0.001071
0.414150	0.1	-0.012604
0.415817	0.1	-0.018733
0.417483	0.1	-0.022074
0.419150	0.1	-0.023932
0.420817	0.1	-0.024251
0.422483	0.1	-0.024389
0.424150	0.1	-0.021882
0.425817	0.1	-0.009222
0.427483	0.1	0.005859
0.429150	0.1	0.006092
0.430817	0.1	-0.005905
0.432817	0.12	-0.021521
0.434483	0.1	-0.030188
0.436183	0.102	-0.027221
0.437817	0.098	-0.020020
0.439483	0.1	-0.008595
0.441150	0.1	0.004825
0.442817	0.1	0.011598
0.444483	0.1	0.010910
0.446150	0.1	0.006492
0.447817	0.1	0.003422
0.449483	0.1	0.004006
0.451150	0.1	0.007739
0.452817	0.1	0.007624
0.454483	0.1	-0.003286
0.456150	0.1	-0.016704
0.457817	0.1	-0.025925
0.459483	0.1	-0.034483
0.461150	0.1	-0.034843
0.462817	0.1	-0.025799
0.464483	0.1	-0.023462
0.466517	0.122	-0.030253
0.468150	0.098	-0.032914
0.469817	0.1	-0.028045
0.471500	0.101	-0.020351
0.473150	0.099	-0.012604
0.474817	0.1	-0.003527
0.476483	0.1	0.003476
0.478150	0.1	0.003727
0.479817	0.1	-0.001417
0.481483	0.1	-0.005901
0.483150	0.1	-0.006991
0.484817	0.1	-0.001092
0.486483	0.1	0.005627
0.488150	0.1	0.004006
0.489817	0.1	-0.008531
0.491483	0.1	-0.021564
0.493150	0.1	-0.024804
0.494817	0.1	-0.020359
