URL	chrom://farber-hplc/test001/Josh/Tabea ASGR/4.6.26Finish rep 1 intestines wiht reruns.seq/402.smp/Emission_1.channel/Emission_1.chm
Channel	Emission_1

Injection Information:
Data Vault	test001
Sequence	4.6.26Finish rep 1 intestines wiht reruns
Name	AB int 4 (reinject)
Number	6
Position	RA6
Comment	
Processing Method	New Processing Method
Instrument Method	MAY14_21_FLD AND CAD
Type	Unknown
Status	Finished
Inject Time	4/8/2026 1:52:12 AM -04:00
Volume (µl)	2.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.003283
Time Max. (min)	107.503283
Data Points	32251
Detector	FLD
Generating Data System	Chromeleon 7.3.0.60919
Exporting Data System	Chromeleon 7.3.0.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	counts
Signal Min.	-308,434.000000
Signal Max.	6,484,878.000000
Channel	Emission_1
Driver Name	FLD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	488 nm /520 nm

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
0.003283	n.a.	4,191.000000
0.006617	0.2	4,191.000000
0.009950	0.2	4,191.000000
0.013283	0.2	4,191.000000
0.016617	0.2	4,191.000000
0.019950	0.2	4,191.000000
0.023283	0.2	4,191.000000
0.026617	0.2	4,191.000000
0.029950	0.2	4,191.000000
0.033283	0.2	4,191.000000
0.036617	0.2	-34,480.000000
0.039950	0.2	-34,558.000000
0.043283	0.2	-34,660.000000
0.046617	0.2	-34,771.000000
0.049950	0.2	-34,885.000000
0.053283	0.2	-35,001.000000
0.056617	0.2	-35,116.000000
0.059950	0.2	-35,230.000000
0.063283	0.2	-35,342.000000
0.066617	0.2	-35,444.000000
0.069950	0.2	-35,530.000000
0.073283	0.2	-35,594.000000
0.076617	0.2	-35,638.000000
0.079950	0.2	-35,662.000000
0.083283	0.2	-35,671.000000
0.086617	0.2	-35,669.000000
0.089950	0.2	-35,666.000000
0.093283	0.2	-35,667.000000
0.096617	0.2	-35,673.000000
0.099950	0.2	-35,683.000000
0.103283	0.2	-35,690.000000
0.106617	0.2	-35,692.000000
0.109950	0.2	-35,685.000000
0.113283	0.2	-35,665.000000
