URL	chrom://farber-hplc/test001/Josh/Tabea ASGR/4.7.23 Fish Poop Remainder and Lewis Sample Rerun.seq/637.smp/CAD_1.channel/CAD_1.chm
Channel	CAD_1

Injection Information:
Data Vault	test001
Sequence	4.7.23 Fish Poop Remainder and Lewis Sample Rerun
Name	c830 2 poop
Number	3
Position	RA3
Comment	
Processing Method	New Processing Method
Instrument Method	MAY14_21_FLD AND CAD
Type	Unknown
Status	Finished
Inject Time	4/7/2023 6:56:01 PM -04:00
Volume (µl)	20.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	107.501250
Data Points	63840
Detector	CAD
Generating Data System	Chromeleon 7.3.0.60919
Exporting Data System	Chromeleon 7.3.0.0
Operator	Instrument Controller
Signal Quantity	Current
Signal Unit	pA
Signal Min.	-0.237220
Signal Max.	203.984400
Channel	CAD_1
Driver Name	CoronaVeo.dll
Channel Type	Evaluation
Min. Step (s)	0.094
Max. Step (s)	0.128
Average Step (s)	0.10103659

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	-0.000179
0.001667	0.1	-0.014992
0.003367	0.102	-0.026291
0.005000	0.098	-0.035141
0.006667	0.1	-0.036748
0.008333	0.1	-0.029131
0.010000	0.1	-0.014133
0.011667	0.1	0.005730
0.013333	0.1	0.022702
0.015000	0.1	0.028060
0.016667	0.1	0.022666
0.018333	0.1	0.012918
0.020000	0.1	0.004067
0.021667	0.1	-0.001735
0.023333	0.1	-0.004776
0.025000	0.1	-0.009211
0.026667	0.1	-0.016459
0.028333	0.1	-0.026549
0.030000	0.1	-0.035375
0.031667	0.1	-0.039302
0.033333	0.1	-0.040092
0.035333	0.12	-0.036295
0.037000	0.1	-0.029498
0.038667	0.1	-0.024338
0.040333	0.1	-0.024736
0.042000	0.1	-0.031207
0.043667	0.1	-0.036354
0.045333	0.1	-0.037362
0.047000	0.1	-0.032660
0.048667	0.1	-0.024454
0.050333	0.1	-0.022407
0.052033	0.102	-0.028023
0.053700	0.1	-0.036636
0.055367	0.1	-0.040804
0.057033	0.1	-0.036573
0.058700	0.1	-0.030073
0.060367	0.1	-0.028014
0.062033	0.1	-0.026454
0.063700	0.1	-0.021032
0.065367	0.1	-0.011905
0.067400	0.122	-0.001618
0.069050	0.099	0.007009
0.070700	0.099	0.013078
0.072367	0.1	0.013812
0.074050	0.101	0.000739
0.075700	0.099	-0.015990
0.077367	0.1	-0.025041
0.079033	0.1	-0.035131
0.080700	0.1	-0.042664
0.082367	0.1	-0.037474
0.084033	0.1	-0.025738
0.085700	0.1	-0.016208
0.087367	0.1	-0.010803
0.089033	0.1	-0.006970
0.090700	0.1	-0.001263
0.092367	0.1	-0.000672
0.094033	0.1	-0.012281
0.095700	0.1	-0.028873
0.097367	0.1	-0.038917
0.099033	0.1	-0.037086
0.101033	0.12	-0.024498
0.102700	0.1	-0.007797
0.104367	0.1	0.001124
0.106033	0.1	-0.003271
0.107700	0.1	-0.011342
0.109367	0.1	-0.016794
0.111033	0.1	-0.024155
0.112700	0.1	-0.030112
0.114367	0.1	-0.026384
0.116033	0.1	-0.009867
0.117700	0.1	0.008748
0.119350	0.099	0.015201
0.121017	0.1	0.008403
0.122683	0.1	-0.002160
0.124350	0.1	-0.003473
0.126000	0.099	0.006808
0.127667	0.1	0.015842
0.129333	0.1	0.016146
0.131000	0.1	0.010805
0.132667	0.1	0.010495
0.134667	0.12	0.019548
0.136333	0.1	0.030389
0.138000	0.1	0.035277
0.139667	0.1	0.034470
0.141333	0.1	0.034154
0.143000	0.1	0.036162
0.144667	0.1	0.035840
0.146333	0.1	0.034042
0.148000	0.1	0.032517
0.149667	0.1	0.029750
0.151367	0.102	0.026395
0.153000	0.098	0.022325
0.154667	0.1	0.013195
0.156333	0.1	-0.004053
0.158000	0.1	-0.019674
0.159667	0.1	-0.022334
0.161333	0.1	-0.016229
0.163000	0.1	-0.010429
0.164667	0.1	-0.004850
0.166333	0.1	0.000968
0.168367	0.122	0.008605
0.170000	0.098	0.016590
0.171667	0.1	0.020829
0.173333	0.1	0.020409
0.175000	0.1	0.011395
0.176667	0.1	-0.006663
0.178333	0.1	-0.023438
0.180000	0.1	-0.027836
0.181667	0.1	-0.019716
0.183333	0.1	-0.009624
0.185000	0.1	-0.006691
0.186667	0.1	-0.011992
0.188333	0.1	-0.018683
0.190000	0.1	-0.019501
0.191667	0.1	-0.019502
0.193333	0.1	-0.026097
0.195000	0.1	-0.029652
0.196667	0.1	-0.020289
0.198333	0.1	-0.005524
0.200000	0.1	0.005128
0.202000	0.12	0.012261
0.203667	0.1	0.018910
0.205333	0.1	0.024022
0.207000	0.1	0.026790
0.208667	0.1	0.018893
0.210333	0.1	-0.005083
0.212000	0.1	-0.033801
0.213667	0.1	-0.055419
0.215333	0.1	-0.061520
0.217000	0.1	-0.051195
0.218700	0.102	-0.034927
0.220367	0.1	-0.020722
0.222033	0.1	-0.011274
0.223700	0.1	-0.003701
0.225367	0.1	0.000817
0.227033	0.1	-0.007339
0.228700	0.1	-0.022423
0.230367	0.1	-0.029590
0.232033	0.1	-0.019771
0.233700	0.1	0.002071
0.235700	0.12	0.020810
0.237367	0.1	0.021994
0.239033	0.1	0.014154
0.240700	0.1	0.011088
0.242367	0.1	0.019161
0.244033	0.1	0.032539
0.245700	0.1	0.040040
0.247367	0.1	0.040257
0.249033	0.1	0.038508
0.250700	0.1	0.038649
0.252367	0.1	0.033742
0.254033	0.1	0.015758
0.255700	0.1	-0.004835
0.257367	0.1	-0.016254
0.259033	0.1	-0.013192
0.260700	0.1	0.001393
0.262367	0.1	0.017152
0.264033	0.1	0.025608
0.265700	0.1	0.025021
0.267733	0.122	0.020106
0.269367	0.098	0.014402
0.271033	0.1	0.011783
0.272683	0.099	0.005794
0.274400	0.103	-0.010115
0.276017	0.097	-0.030122
0.277700	0.101	-0.049606
0.279350	0.099	-0.058737
0.281033	0.101	-0.057357
0.282683	0.099	-0.050816
0.284367	0.101	-0.036620
