URL	chrom://farber-hplc/test001/Josh/Tabea ASGR/3.28.23 Liver Western Diet rnd2 %26 poop rnd2 march 16 samples.seq/362.smp/CAD_1.channel/CAD_1.chm
Channel	CAD_1

Injection Information:
Data Vault	test001
Sequence	3.28.23 Liver Western Diet rnd2 & poop rnd2 march 16 samples
Name	c865 extra poop
Number	8
Position	RA8
Comment	
Processing Method	New Processing Method
Instrument Method	MAY14_21_FLD AND CAD
Type	Unknown
Status	Finished
Inject Time	3/29/2023 4:38:07 AM -04:00
Volume (µl)	20.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	107.501083
Data Points	63836
Detector	CAD
Generating Data System	Chromeleon 7.3.0.60919
Exporting Data System	Chromeleon 7.3.0.0
Operator	Instrument Controller
Signal Quantity	Current
Signal Unit	pA
Signal Min.	-0.066328
Signal Max.	330.118600
Channel	CAD_1
Driver Name	CoronaVeo.dll
Channel Type	Evaluation
Min. Step (s)	0.094
Max. Step (s)	0.129
Average Step (s)	0.10104277

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	-0.066328
0.001667	0.1	-0.060511
0.003333	0.1	-0.047434
0.005000	0.1	-0.033130
0.006667	0.1	-0.023130
0.008333	0.1	-0.018719
0.010000	0.1	-0.016768
0.011667	0.1	-0.013619
0.013333	0.1	-0.007680
0.015000	0.1	-0.000412
0.016667	0.1	0.005977
0.018333	0.1	0.008734
0.020000	0.1	0.004844
0.021667	0.1	-0.004269
0.023333	0.1	-0.012152
0.025000	0.1	-0.016026
0.026667	0.1	-0.019740
0.028333	0.1	-0.025161
0.030333	0.12	-0.028887
0.032000	0.1	-0.031964
0.033667	0.1	-0.036090
0.035333	0.1	-0.039909
0.037050	0.103	-0.038503
0.038700	0.099	-0.030270
0.040367	0.1	-0.018745
0.042033	0.1	-0.010256
0.043700	0.1	-0.009089
0.045367	0.1	-0.013389
0.047033	0.1	-0.021906
0.048700	0.1	-0.032487
0.050367	0.1	-0.039815
0.052050	0.101	-0.038589
0.053700	0.099	-0.029079
0.055367	0.1	-0.017765
0.057033	0.1	-0.014895
0.058700	0.1	-0.025143
0.060367	0.1	-0.040550
0.062383	0.121	-0.050258
0.064067	0.101	-0.050981
0.065700	0.098	-0.044959
0.067383	0.101	-0.036684
0.069083	0.102	-0.028969
0.070700	0.097	-0.022018
0.072367	0.1	-0.018433
0.074033	0.1	-0.020443
0.075700	0.1	-0.023702
0.077367	0.1	-0.024404
0.079033	0.1	-0.025000
0.080700	0.1	-0.025316
0.082367	0.1	-0.023828
0.084033	0.1	-0.020963
0.085700	0.1	-0.017573
0.087367	0.1	-0.017962
0.089033	0.1	-0.027714
0.090700	0.1	-0.041687
0.092367	0.1	-0.048822
0.094033	0.1	-0.045473
0.096033	0.12	-0.036136
0.097700	0.1	-0.027644
0.099367	0.1	-0.021222
0.101033	0.1	-0.020377
0.102700	0.1	-0.025948
0.104367	0.1	-0.029744
0.106033	0.1	-0.027392
0.107733	0.102	-0.023721
0.109367	0.098	-0.024111
0.111033	0.1	-0.028280
0.112700	0.1	-0.032626
0.114367	0.1	-0.035256
0.116033	0.1	-0.035930
0.117700	0.1	-0.032475
0.119367	0.1	-0.024695
0.121017	0.099	-0.018641
0.122683	0.1	-0.018568
